,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,CL,NG,PM,NU,EM,RE,PA,CL_prop,NG_prop,PM_prop,NU_prop,RE_prop,Entropy,BalanceDegree,DominanceDegree,CLPRB,HYTCB,NGMPB,PAPRB,GDPRX,TETGR,CLTCD,NGTCD,PATCD,NUETD,TPOPP,TEACB,TECCB,TEICB,TEEIB,TERCB,Precipitation,Temperature,TETCV,RETCD,ELISB,TE,TETCB,ESTCD,GrowthRate
37,37,37,37,37,37,37,37,37,37,1523201.246,4231566.37,5525091.90912,392031.1476,3709.12188,126386.4059,5528801.031,0.12862007898622918,0.3573161472747844,0.4665422639479578,0.03310335866766621,0.010672148248520813,0.4987786245166732,0.7135908857640952,0.2864091142359048,1.108688681776098,1.127953873447487,-0.42651276520733983,-0.9012005796379707,0.8312918418411483,0.5951896165659267,0.42558588280711723,0.25514043267930203,0.17648182596727405,1.3610133450200599,0.8174360895617838,0.8009005185293004,0.8856171967350346,1.6371700286233482,0.9132249951921751,0.8885519962585172,0.4519258298207296,-1.310356390619494,56861.08301,-0.42104703150873396,44362.562139999995,11842639.64076,11840669.74,0.5083402594303352,1.6267622265867947
38,38,38,38,38,38,38,38,38,38,1488589.371,4377956.656,5595098.68925,405845.6883,5493.83475,115580.3619,5600592.524,0.1238202430594494,0.3641566088071002,0.4653979755203706,0.033758075093722764,0.009613926299731134,0.4957557509949623,0.7092661314785628,0.29073386852143723,1.0676678914199178,0.3382354407234129,-0.3950773585601143,-1.0243294572624897,0.9603355877832712,0.5093091624001607,0.4065896813979115,0.028567492303596564,-0.07550759401160835,1.28052502623852,0.9097910700358325,0.9920972119351823,0.9688551344730749,1.5951204444650635,1.115208195815687,1.0772792908697142,-1.8746292021090567,2.1135974549258045,50766.88535,-0.2708199454244767,39110.21316,12022180.979610002,12024684.51,0.47609770727540857,0.865720881469332
39,39,39,39,39,39,39,39,39,39,1530425.966,4138086.285,5526147.446090002,384140.9446,4732.62391,98999.84377,5530880.07,0.1309698407584811,0.3541265724913247,0.4729132065851884,0.03287377466194566,0.008472147011174932,0.4953901314662132,0.7087430481896075,0.2912569518103925,1.0487441812309002,-0.3073275893481538,-0.7296619527518243,-1.2029962889575199,1.0551559216772946,0.38348833388826886,0.34444101217739126,0.11364739627981792,0.07873077605910192,1.1755633557056389,0.9984880571243889,0.9698033302219583,1.0501872267099543,1.278161811924816,1.1347937192119337,1.0146588763630804,-1.38853594789814,1.7434402824344157,53748.64482,-0.6929896971278727,7530.71092,11685331.19638,11685942.83,0.46796000974108715,0.8057656055783993
40,40,40,40,40,40,40,40,40,40,1548184.2859999996,4550105.655,5444615.29897,391669.5112,5422.16003,101768.2984,5450037.459,0.12843134154036914,0.3774590523276182,0.4516640902127948,0.032491377944315766,0.00844230186805591,0.4959564460256616,0.7095532611543061,0.29044673884569394,0.8995804300029018,-0.9372017739902815,-0.48513840062097896,-1.2047287850370312,1.1506382955201364,0.3660922335508483,0.37328528715349424,0.8076996031834136,0.591982386978265,0.9696031450570387,1.0840921859023833,1.053763545445739,1.3171439035044012,1.3746357325835978,1.2905571821001258,1.299056862509449,-0.42163306180468557,1.8359795755572694,72208.94125,-1.5626637797445424,18224.53052,12054567.580089998,12054512.27,0.6071117377781582,0.17949172150978066
41,41,41,41,41,41,41,41,41,41,1492976.626,4389907.652,5432867.57206,398534.7783,5488.37994,102051.7296,5438355.9520000005,0.12566798054056594,0.3695106941255071,0.4572995212619678,0.033545776867469304,0.008589976926741183,0.4955606843257298,0.7089870541676302,0.2910129458323698,0.6975834987507259,-0.10826048418704134,-0.4957296061005491,-1.2167795860717376,1.212202606352497,0.29936210832795696,0.5458788805912038,0.9645849444457317,0.4651501168311645,0.8145099175977873,1.1693722419229573,1.2283194150547376,1.2742760755673366,1.1103204979590808,1.194959808063813,1.3135246076759828,-0.465663247874515,0.44789017871458203,72162.47952000001,-1.4895239231556858,63988.03527000001,11880326.39323,11878785.05,0.8919322254793653,0.07862443177633086
42,42,42,42,42,42,42,42,42,42,1550325.051,4449191.4180000005,5582806.37879,371923.1978,2391.1972100000007,123453.1378,5585197.576,0.1280290440650742,0.36742341468432616,0.461039679011729,0.030714185679477563,0.0101950150448597,0.495852978101188,0.7094052320202491,0.2905947679797509,0.7068893441272439,-0.3127762753967626,-0.8422162319750369,-1.248301720783094,1.2691029133005294,0.2927520774854607,0.4501002609752949,0.5251826717518175,0.3542304793537109,0.5800315107514641,1.2525101858714367,1.376165911819886,1.2515818698106667,1.2055662710166732,1.256977448903496,1.4271302814698843,0.6033896699009433,-0.6625813387595706,66692.83283,-0.7576964411621747,31467.62576000001,12109166.809150005,12108417.68,0.6517074372261783,-0.7685584313811634
43,43,43,43,43,43,43,43,43,43,1603971.257,4180255.726,5632093.5030999975,348452.0208,1947.1199,117846.7295,5634040.623,0.13395382857068835,0.3491092851311877,0.4703578597907162,0.029100572753812844,0.009841835090352422,0.4950331551423416,0.7082323305312572,0.2917676694687428,0.7579537923170668,-0.7848872357375672,-0.6989145176446219,-1.2836113827007285,1.2734291417007668,0.2720180699404398,0.4275554975204966,1.4082541695762223,0.6650531961972852,0.6496927206613752,1.328367560836633,1.1962744288493228,1.2104030626172753,1.218629024824393,1.1943808175349908,1.3805527789651728,-0.9693685765133634,0.26281159246888774,80799.73297000001,-1.5093711682599196,91441.33442999999,11974060.570829995,11973320.04,0.9303212792825598,1.2966271122799173
44,44,44,44,44,44,44,44,44,44,1626029.094,4043094.264,5809285.6335200025,421619.6238,2307.30648,123193.9731,5811592.94,0.13488097344122438,0.3353792942913668,0.4818868888254331,0.034973830105445095,0.010219080996234628,0.5005358705752758,0.7161049365069049,0.2838950634930951,0.674219998955147,0.024409649793928095,-0.8214431765666332,-1.3261390533382964,1.4094148493919276,0.19966832210854837,0.522683004834462,1.6322267263727788,1.0919219440526489,0.612676265424789,1.4080713075456268,1.2697239959273283,1.198039277938221,1.2846603143296953,1.2363169612593081,1.3046314349098358,2.2642082884549084,-0.6625813387595706,95298.34242,-1.875688004241287,32066.252660000002,12055288.84108,12054552.92,1.070151775280789,-0.7306918071231947
45,45,45,45,45,45,45,45,45,45,1627863.257,3625116.415,5673554.9761999985,398994.297,1391.7568,138956.3433,5674946.732999999,0.14100146757553966,0.3139985698732305,0.4914292245215937,0.03455989389118004,0.012036052936251334,0.5031599778401838,0.7198591852566789,0.2801408147433211,0.7612562364049608,0.08522675449940219,-0.7902625337948281,-1.3348403563761178,1.4165324543926932,0.13153359578698426,0.5631170787851618,2.5132518742328354,1.7192433885549134,0.7022348414497308,1.4926715634036094,1.3105499635500266,1.4239617320813631,0.6313964817280642,1.3063892867989235,1.4559920849395647,-0.8548900927318072,0.6329687649602631,114594.7051,-2.1980571377048777,80524.02942,11545009.31792,11544259.62,1.4444729738603368,1.0273513591339702
46,46,46,46,46,46,46,46,46,46,1610301.254,3549526.72,6090170.5223,430634.0052,37590.0137,190304.644,6127760.536,0.13431673751501588,0.29606935197280504,0.5079868337887145,0.035919586163030086,0.01587348879754182,0.5034875007287171,0.7203277645755358,0.2796722354244642,0.7532928694972035,-1.33419199597977,-0.6203954723023658,-1.3438744326555045,1.5422065521055242,0.11847312017651598,0.8234480549097761,2.0173605128942746,2.1770361910612337,0.6835631857729979,1.617938744455446,1.5204583332182113,1.36684249083555,0.983604608934103,1.331095104546971,1.3643700050288274,-0.6593960665817646,2.1135974549258045,135959.8398,-1.634821803417593,117898.2282,11988835.373699995,11988110.8,1.8286320118769166,1.1658899701757108
47,47,47,47,47,47,47,47,47,47,1609154.668,3642271.119,6081508.39726,429413.4896,53670.01874,245931.4351,6135178.416,0.13332963935608344,0.30178745672528995,0.5038952050242996,0.03557988976545372,0.02037712732049636,0.5096849858835335,0.7291943613055396,0.2708056386944604,0.6073393861913027,0.7004764177334422,-0.030392070665675654,-1.4109225288584937,1.6836885424738137,0.05734678077660315,1.0666059440706273,2.061106828398484,2.5106821696195594,1.0404900654052476,1.7215196141009503,1.590271681694469,1.3729383937635713,0.9995181749017403,1.392762003890444,1.406652519305545,1.9947435497075532,-0.47750275251388286,144676.5029,-1.1299585335828257,60715.27047,12068994.379430002,12068165.68,1.7568394119852329,-0.9805432562300981
48,48,48,48,48,48,48,48,48,48,1605925.493,3657242.406,5659789.766600003,425723.1986,63820.1754,346412.8352,5723609.942000003,0.13653850541849447,0.31094494373804604,0.4812049121101125,0.03619570740497916,0.02945260597839655,0.5259415330278244,0.7524522222200916,0.24754777777990844,0.459683817108338,-0.5619499325922674,0.8098162780465186,-1.445703178665978,1.6729905173416837,0.02740550948156647,1.473599966208046,2.9835638610170494,3.509922757809774,1.0826545044826836,1.824694507354988,1.5317365653227493,1.4763831131251421,0.6848837547963618,1.415476855435437,1.4567285970815838,-0.02536138717622083,0.44789017871458203,170067.5441,-0.774374934751004,66610.35674,11761704.056140002,11761527.02,2.0324621642127783,-0.8170822930476789
49,49,49,49,49,49,49,49,49,49,1497854.311,3462210.402,5445681.56015,434065.0738,66730.98585,356634.8206,5512412.546,0.1325882719534216,0.3064707234670042,0.4820452178602446,0.038422921126456885,0.03156888773127985,0.5282791760011708,0.7557966332232032,0.2442033667767968,0.23389497438339568,-0.6046313780498441,0.6203652484450923,-1.4113056106227762,1.6744307920058479,-0.02628363155980605,1.455450210791367,0.9695980550570813,1.9038541753440328,1.3935763856641648,1.9309567248902617,1.3022582199528339,1.592009177761754,0.3366546459650186,1.322711037318561,1.4606614456199987,-0.5202606786011039,0.5404294718374226,115217.0438,0.07985608300951808,100588.54699999999,11297034.71455,11297410.59,1.6877307379399622,-0.8170822930476789
